department,gender,age,job_title,years_at_company,education_level,performance_score,monthly_salary,work_hours_per_week,projects_handled,overtime_hours,sick_days,work_type,training_hours,promotions,employee_satisfaction_score,resigned,motivation_score
IT,Female,46,Consultant,0,High School,1,6050.0,52,12,6,6,Remote,96,1,3.35,False,3.06
IT,Female,33,Technician,2,High School,1,3850.0,40,43,11,7,Hybrid,35,0,4.12,False,2.13
IT,Female,36,Consultant,1,High School,3,7150.0,30,16,27,0,Onsite,4,0,4.54,False,2.43
IT,Male,25,Manager,7,High School,4,8400.0,55,24,21,6,Remote,40,1,2.76,False,3.09
IT,Female,37,Analyst,0,Master,4,5600.0,34,13,22,6,Hybrid,50,1,1.03,False,2.76
IT,Male,37,Engineer,2,Bachelor,3,7800.0,32,8,9,3,Remote,34,0,3.45,False,2.46
IT,Male,36,Engineer,5,Bachelor,2,7200.0,42,23,24,8,Onsite,21,1,4.29,False,2.78
IT,Male,52,Analyst,4,High School,1,4400.0,55,25,13,11,Remote,22,2,4.55,False,3.11
IT,Female,42,Analyst,2,Master,4,5600.0,42,22,7,13,Onsite,59,1,1.54,False,2.98
IT,Male,35,Developer,1,Bachelor,5,7500.0,53,43,10,0,Onsite,60,1,3.76,False,3.8
IT,Female,41,Technician,3,Bachelor,4,4900.0,30,17,5,9,Hybrid,39,2,3.99,False,3.89
IT,Female,34,Manager,8,Bachelor,5,9000.0,58,49,25,8,Onsite,83,1,3.04,False,3.85
IT,Female,59,Analyst,1,Bachelor,3,5200.0,40,48,3,5,Onsite,20,1,4.17,False,2.99
IT,Female,32,Engineer,8,High School,2,7200.0,50,33,2,6,Hybrid,34,0,2.03,False,1.85
IT,Male,29,Consultant,6,Bachelor,1,6050.0,39,39,16,5,Remote,75,0,4.63,False,2.67
IT,Female,56,Technician,1,Bachelor,4,4900.0,50,34,13,11,Hybrid,45,0,2.37,False,2.55
IT,Female,29,Engineer,9,Bachelor,2,7200.0,48,30,26,11,Hybrid,76,0,2.49,False,2.39
IT,Male,46,Specialist,4,Bachelor,1,4950.0,35,41,16,9,Onsite,18,1,3.72,False,2.36
IT,Female,48,Specialist,5,PhD,5,6750.0,50,4,11,3,Remote,72,0,3.46,False,3.34
IT,Female,42,Technician,2,Bachelor,2,4200.0,37,43,21,5,Onsite,92,2,3.56,False,3.82
IT,Male,39,Specialist,2,Bachelor,2,5400.0,58,20,13,12,Remote,14,0,1.23,False,1.45
IT,Male,26,Developer,0,Master,2,6000.0,57,24,24,13,Remote,59,1,4.29,False,3.17
IT,Female,35,Analyst,7,Master,3,5200.0,44,28,7,4,Onsite,9,1,4.79,False,3.04
IT,Female,49,Engineer,8,Bachelor,5,9000.0,53,19,14,4,Hybrid,48,2,2.42,False,3.84
IT,Male,22,Manager,8,Bachelor,4,8400.0,58,18,21,12,Hybrid,85,2,4.14,False,4.39
IT,Male,50,Consultant,4,High School,1,6050.0,54,16,23,5,Remote,37,0,3.55,False,2.01
IT,Female,27,Analyst,8,Bachelor,2,4800.0,39,25,29,9,Onsite,67,0,2.98,False,2.42
IT,Male,27,Developer,0,High School,5,7500.0,32,33,9,13,Remote,43,0,1.49,False,2.56
IT,Other,27,Consultant,3,PhD,5,8250.0,58,24,18,4,Hybrid,7,2,1.49,False,3.19
IT,Female,54,Developer,3,Master,1,5500.0,47,24,20,9,Onsite,67,1,4.1,False,2.95
IT,Male,57,Manager,9,Bachelor,4,8400.0,57,23,28,3,Onsite,96,1,4.1,False,3.99
IT,Other,40,Manager,9,Master,1,6600.0,42,34,11,7,Onsite,2,1,2.13,False,1.8
IT,Male,30,Manager,9,Bachelor,3,7800.0,31,14,18,0,Onsite,53,2,1.96,False,3.28
IT,Male,33,Engineer,4,Bachelor,5,9000.0,41,39,10,3,Hybrid,60,1,2.68,False,3.53
IT,Male,46,Technician,3,Bachelor,4,4900.0,57,17,23,5,Onsite,97,2,1.96,False,3.97
IT,Female,24,Consultant,7,High School,5,8250.0,43,18,8,13,Hybrid,3,1,2.51,False,2.91
IT,Female,31,Specialist,8,Bachelor,4,6300.0,45,25,22,1,Remote,7,1,2.04,False,2.58
IT,Male,55,Developer,2,High School,1,5500.0,59,1,15,5,Onsite,62,0,1.02,False,1.63
IT,Female,58,Specialist,0,Master,1,4950.0,35,3,9,14,Hybrid,26,2,4.19,False,3.06
IT,Male,48,Specialist,5,Bachelor,5,6750.0,30,32,11,7,Onsite,4,1,1.73,False,2.72
IT,Female,45,Analyst,4,Bachelor,3,5200.0,51,2,27,10,Remote,33,2,4.87,False,3.8
IT,Male,36,Developer,9,Master,1,5500.0,58,39,7,3,Onsite,32,0,2.05,True,1.59
IT,Female,41,Developer,2,High School,1,5500.0,40,39,17,7,Remote,80,0,3.93,False,2.54
IT,Female,45,Engineer,4,Master,5,9000.0,51,34,9,0,Onsite,10,1,1.93,False,2.83
IT,Female,49,Engineer,4,Master,5,9000.0,54,30,28,4,Hybrid,43,2,2.24,False,3.74
IT,Male,33,Consultant,1,Bachelor,5,8250.0,48,45,8,5,Hybrid,14,0,4.63,False,3.05
IT,Female,52,Engineer,8,High School,3,7800.0,32,5,17,7,Hybrid,60,1,1.92,False,2.84
IT,Female,22,Manager,5,Master,5,9000.0,54,29,14,1,Onsite,42,0,1.59,False,2.57
IT,Female,42,Engineer,7,Bachelor,5,9000.0,36,0,14,12,Hybrid,55,0,3.29,False,3.13
IT,Male,35,Manager,2,Bachelor,2,7200.0,42,20,28,8,Hybrid,28,2,2.52,False,2.91
IT,Male,37,Consultant,1,Bachelor,4,7700.0,54,13,20,3,Remote,49,1,2.87,False,3.21
IT,Female,48,Specialist,5,High School,4,6300.0,54,39,6,13,Onsite,95,1,4.7,False,4.13
IT,Female,37,Developer,6,Bachelor,3,6500.0,36,18,11,0,Onsite,91,2,4.25,False,4.23
IT,Female,43,Analyst,8,Bachelor,1,4400.0,45,25,13,10,Hybrid,88,1,2.83,True,2.85
IT,Male,53,Consultant,4,High School,5,8250.0,31,31,5,11,Hybrid,48,1,2.68,True,3.4
IT,Female,35,Engineer,3,High School,1,6600.0,45,45,2,3,Remote,37,2,2.6,False,2.77
IT,Male,29,Specialist,5,Bachelor,2,5400.0,47,15,19,8,Onsite,89,1,3.45,False,3.26
IT,Female,60,Analyst,8,Master,4,5600.0,31,42,16,12,Hybrid,3,1,2.76,False,2.72
IT,Male,33,Manager,9,Master,4,8400.0,32,48,18,5,Remote,70,1,1.59,False,3.1
IT,Male,60,Consultant,9,High School,5,8250.0,31,48,16,7,Onsite,33,2,4.62,False,4.24
IT,Male,41,Manager,2,Bachelor,4,8400.0,45,27,21,3,Hybrid,88,2,2.98,False,4.13
IT,Male,33,Analyst,5,Bachelor,3,5200.0,51,13,8,1,Hybrid,99,2,4.21,False,4.3
IT,Female,43,Engineer,7,Bachelor,2,7200.0,51,16,7,8,Hybrid,76,0,1.97,False,2.26
IT,Female,50,Engineer,3,Master,3,7800.0,39,15,8,11,Onsite,78,2,3.35,False,3.88
IT,Female,60,Technician,7,Bachelor,1,3850.0,47,45,4,8,Remote,35,2,4.99,False,3.35
IT,Male,44,Analyst,4,Master,1,4400.0,42,26,20,2,Hybrid,85,2,2.7,False,3.28
IT,Male,39,Specialist,1,Bachelor,5,6750.0,52,37,25,1,Hybrid,51,0,3.53,False,3.15
IT,Female,51,Specialist,1,Bachelor,2,5400.0,32,8,11,10,Remote,85,0,1.4,False,2.21
IT,Female,38,Developer,3,Bachelor,3,6500.0,32,11,17,8,Remote,84,1,1.96,False,3.09
IT,Male,43,Engineer,0,Bachelor,1,6600.0,39,16,18,5,Remote,88,0,3.26,False,2.45
IT,Male,50,Manager,1,High School,1,6600.0,48,18,18,4,Remote,8,2,4.08,False,2.85
IT,Female,42,Analyst,2,Bachelor,2,4800.0,43,34,14,4,Onsite,12,1,2.74,False,2.31
IT,Female,27,Manager,5,Master,2,7200.0,34,29,8,8,Onsite,0,1,2.05,False,2.01
IT,Male,29,Manager,2,PhD,1,6600.0,42,22,2,10,Onsite,31,1,4.5,False,2.69
IT,Male,44,Analyst,7,Bachelor,4,5600.0,56,18,8,8,Remote,9,1,4.7,False,3.27
IT,Male,26,Specialist,6,High School,4,6300.0,44,7,7,9,Remote,25,0,3.64,False,2.66
IT,Female,23,Consultant,8,High School,1,6050.0,35,12,10,12,Onsite,41,1,1.88,False,2.13
IT,Male,25,Consultant,8,Bachelor,3,7150.0,30,45,20,13,Remote,63,1,3.66,False,3.3
IT,Female,30,Technician,6,Bachelor,2,4200.0,39,7,7,8,Remote,43,1,2.34,False,2.52
IT,Female,52,Manager,5,Master,2,7200.0,35,47,22,14,Onsite,3,0,2.2,False,1.58
IT,Female,40,Engineer,8,High School,3,7800.0,40,33,11,8,Remote,53,2,1.08,False,3.06
IT,Female,50,Consultant,4,Bachelor,5,8250.0,54,38,23,3,Remote,96,0,2.34,False,3.3
IT,Male,41,Developer,3,Bachelor,3,6500.0,39,25,27,0,Onsite,33,2,2.2,False,3.13
IT,Male,31,Manager,2,Bachelor,3,7800.0,53,16,11,6,Onsite,38,1,3.01,False,2.89
IT,Female,42,Developer,3,Master,4,7000.0,45,33,15,6,Hybrid,5,2,2.49,False,3.17
IT,Male,40,Engineer,1,Bachelor,1,6600.0,45,28,19,1,Onsite,15,2,2.31,False,2.48
IT,Male,46,Manager,9,PhD,3,7800.0,41,36,10,0,Onsite,37,2,1.13,False,2.91
IT,Male,30,Analyst,0,Bachelor,5,6000.0,41,33,6,3,Remote,93,0,2.91,False,3.42
IT,Male,33,Specialist,6,Bachelor,1,4950.0,58,32,17,4,Onsite,51,1,2.92,False,2.5
IT,Male,24,Developer,5,High School,1,5500.0,51,34,3,11,Hybrid,74,0,4.24,False,2.56
IT,Male,34,Developer,7,High School,5,7500.0,45,43,10,11,Hybrid,87,2,3.46,False,4.49
IT,Male,23,Manager,8,Bachelor,5,9000.0,59,22,13,2,Remote,11,0,1.3,True,2.19
IT,Female,60,Manager,1,Bachelor,5,9000.0,56,21,11,10,Onsite,15,1,1.65,True,2.81
IT,Male,38,Manager,8,Bachelor,1,6600.0,31,42,11,11,Hybrid,43,1,2.31,False,2.26
IT,Male,53,Analyst,3,High School,2,4800.0,46,22,5,2,Remote,98,1,3.43,False,3.35
IT,Female,28,Developer,2,PhD,5,7500.0,35,39,26,5,Remote,92,1,2.31,False,3.76
IT,Male,55,Technician,6,High School,4,4900.0,40,9,28,11,Hybrid,87,0,2.65,False,3.04
IT,Male,26,Engineer,7,High School,3,7800.0,47,22,6,4,Hybrid,54,1,3.79,False,3.24
IT,Female,23,Technician,5,Bachelor,4,4900.0,40,27,0,11,Onsite,35,2,1.86,False,3.32
IT,Male,45,Specialist,4,Bachelor,1,4950.0,49,24,24,11,Onsite,91,1,3.2,False,2.97
IT,Female,50,Specialist,7,High School,2,5400.0,33,43,2,14,Onsite,83,2,2.55,False,3.48
IT,Female,38,Consultant,7,Bachelor,3,7150.0,45,37,15,0,Hybrid,57,2,3.99,False,3.82
IT,Male,50,Consultant,3,Bachelor,4,7700.0,39,24,5,13,Hybrid,16,1,1.29,False,2.48
IT,Other,59,Analyst,4,Bachelor,4,5600.0,47,46,29,0,Onsite,91,2,4.42,False,4.52
IT,Female,41,Technician,2,Bachelor,3,4550.0,38,6,22,1,Hybrid,96,1,3.41,False,3.57
IT,Male,52,Specialist,2,High School,1,4950.0,46,41,10,6,Remote,81,0,1.97,False,2.06
IT,Female,22,Engineer,5,High School,1,6600.0,36,23,20,8,Remote,26,0,3.63,False,1.92
IT,Male,25,Developer,7,Bachelor,4,7000.0,44,38,27,2,Hybrid,37,1,4.89,False,3.6
IT,Male,44,Consultant,8,Bachelor,1,6050.0,32,21,11,1,Hybrid,59,0,1.49,False,1.72
IT,Other,43,Analyst,6,Bachelor,5,6000.0,41,15,3,12,Hybrid,36,1,2.22,False,3.17
IT,Male,46,Manager,5,High School,3,7800.0,48,13,7,9,Hybrid,50,0,4.12,False,2.79
IT,Male,34,Analyst,5,High School,1,4400.0,53,39,23,10,Onsite,68,0,4.61,False,2.59
IT,Female,33,Manager,1,High School,5,9000.0,40,13,5,6,Onsite,47,0,2.17,False,2.77
IT,Male,40,Developer,6,PhD,3,6500.0,45,30,29,5,Hybrid,50,2,4.69,False,3.93
IT,Female,46,Engineer,1,Bachelor,3,7800.0,35,17,8,0,Hybrid,36,1,3.93,False,3.1
IT,Male,56,Consultant,5,Master,3,7150.0,52,0,27,4,Hybrid,6,0,3.7,False,2.24
IT,Male,25,Analyst,6,Bachelor,1,4400.0,46,6,11,10,Hybrid,50,0,1.11,False,1.53
IT,Female,28,Technician,5,Bachelor,5,5250.0,41,12,28,0,Onsite,90,2,4.64,False,4.82
IT,Male,37,Consultant,3,High School,2,6600.0,43,5,6,0,Onsite,84,2,1.11,False,3.13
IT,Female,53,Consultant,1,Bachelor,4,7700.0,59,29,14,1,Onsite,32,2,2.6,False,3.47
IT,Female,47,Developer,4,High School,2,6000.0,44,18,29,5,Onsite,54,0,2.09,True,2.07
IT,Other,31,Analyst,6,Bachelor,5,6000.0,30,8,25,7,Hybrid,57,1,3.44,False,3.69
IT,Female,29,Consultant,1,Bachelor,3,7150.0,33,19,18,6,Hybrid,57,1,2.91,False,3.05
IT,Female,40,Consultant,4,Bachelor,5,8250.0,48,8,18,3,Remote,16,0,2.18,False,2.46
IT,Female,52,Consultant,4,High School,4,7700.0,50,46,1,3,Onsite,9,2,3.45,False,3.45
IT,Male,56,Manager,5,High School,1,6600.0,36,17,25,7,Onsite,18,1,1.09,False,1.7
IT,Male,33,Manager,2,High School,4,8400.0,40,30,23,14,Remote,53,0,1.07,False,2.3
IT,Male,55,Engineer,8,Bachelor,3,7800.0,38,41,7,13,Remote,50,2,2.93,False,3.49
IT,Other,41,Specialist,8,Master,5,6750.0,52,39,15,14,Remote,4,1,3.65,False,3.2
IT,Female,57,Engineer,4,High School,1,6600.0,31,15,28,5,Onsite,6,2,1.01,False,2.06
IT,Female,53,Analyst,2,Bachelor,4,5600.0,44,1,10,14,Hybrid,97,1,4.12,False,4.01
IT,Male,29,Developer,9,Bachelor,4,7000.0,37,39,28,2,Hybrid,26,1,3.3,False,3.09
IT,Other,40,Developer,6,High School,3,6500.0,43,18,8,11,Onsite,33,0,4.19,False,2.63
IT,Female,41,Developer,1,High School,5,7500.0,37,10,18,6,Hybrid,54,1,1.1,False,3.07
IT,Female,37,Consultant,8,Bachelor,4,7700.0,48,16,23,14,Onsite,10,2,1.66,False,3.02
IT,Male,58,Analyst,9,High School,2,4800.0,46,26,1,12,Hybrid,1,1,2.37,False,2.1
IT,Female,55,Engineer,3,Bachelor,3,7800.0,53,32,6,2,Onsite,61,2,3.44,True,3.73
IT,Female,25,Analyst,3,Bachelor,5,6000.0,42,7,28,10,Onsite,18,1,1.97,False,2.92
IT,Female,25,Consultant,5,Bachelor,1,6050.0,58,44,12,0,Hybrid,4,1,3.74,False,2.23
IT,Female,25,Manager,1,High School,4,8400.0,51,47,23,10,Remote,20,0,4.55,False,2.84
IT,Other,33,Specialist,7,High School,2,5400.0,43,23,19,10,Hybrid,93,2,2.55,False,3.58
IT,Female,41,Engineer,8,Bachelor,4,8400.0,43,12,6,4,Remote,98,0,2.94,True,3.22
IT,Male,36,Developer,2,Bachelor,1,5500.0,50,41,7,12,Onsite,40,1,4.01,True,2.66
IT,Female,29,Manager,6,Bachelor,1,6600.0,52,23,10,6,Hybrid,17,1,1.33,False,1.75
IT,Female,40,Consultant,7,Master,1,6050.0,44,24,18,8,Onsite,37,0,4.9,False,2.35
IT,Female,53,Engineer,8,Bachelor,5,9000.0,58,34,25,14,Remote,50,1,1.22,False,3.06
IT,Female,26,Analyst,4,Bachelor,3,5200.0,47,5,11,4,Hybrid,28,0,3.73,True,2.47
IT,Male,51,Developer,6,High School,2,6000.0,45,4,10,2,Hybrid,4,2,2.69,False,2.71
IT,Male,57,Analyst,3,High School,4,5600.0,47,45,16,5,Onsite,63,2,1.54,False,3.52
IT,Female,57,Specialist,8,High School,3,5850.0,33,1,2,7,Remote,22,1,4.79,False,3.17
IT,Male,44,Engineer,5,High School,2,7200.0,30,1,13,7,Onsite,61,0,3.23,False,2.42
IT,Male,60,Developer,9,Master,1,5500.0,38,10,23,4,Onsite,55,0,2.06,False,1.82
IT,Male,41,Manager,3,Bachelor,4,8400.0,47,35,24,9,Hybrid,87,0,2.8,False,3.08
IT,Male,29,Developer,9,High School,4,7000.0,41,16,9,7,Onsite,33,0,1.31,False,2.16
IT,Female,46,Developer,0,Bachelor,3,6500.0,46,25,5,6,Hybrid,3,0,4.57,False,2.42
IT,Male,50,Technician,0,High School,1,3850.0,44,5,11,9,Hybrid,50,1,1.89,False,2.23
IT,Female,29,Technician,5,High School,1,3850.0,35,26,12,6,Hybrid,10,1,3.85,False,2.31
IT,Male,59,Specialist,2,Bachelor,1,4950.0,32,49,4,11,Onsite,51,2,4.73,False,3.45
IT,Female,28,Consultant,4,High School,5,8250.0,58,38,17,1,Hybrid,60,1,3.43,False,3.71
IT,Female,30,Consultant,0,Master,1,6050.0,46,21,23,9,Onsite,21,1,2.76,False,2.15
IT,Other,39,Technician,7,Bachelor,4,4900.0,41,47,11,6,Remote,60,2,2.94,False,3.84
IT,Male,36,Manager,6,High School,3,7800.0,37,38,13,13,Onsite,68,2,2.6,False,3.59
IT,Female,43,Consultant,1,Bachelor,2,6600.0,41,17,11,5,Hybrid,95,0,2.47,False,2.58
IT,Female,48,Developer,1,Bachelor,4,7000.0,54,31,0,7,Remote,97,1,1.7,True,3.4
IT,Male,50,Technician,1,High School,1,3850.0,52,40,18,6,Hybrid,9,0,4.91,False,2.07
IT,Male,31,Consultant,7,Bachelor,2,6600.0,55,9,10,0,Remote,58,1,4.36,False,3.18
IT,Male,25,Specialist,7,Bachelor,4,6300.0,39,10,0,4,Onsite,3,1,1.89,False,2.5
IT,Female,58,Specialist,5,High School,1,4950.0,56,44,11,8,Onsite,66,1,2.44,False,2.53
IT,Female,34,Consultant,6,High School,2,6600.0,34,7,5,14,Hybrid,10,2,3.27,False,2.92
IT,Male,46,Engineer,1,Bachelor,5,9000.0,50,22,8,13,Remote,75,0,3.31,False,3.34
IT,Female,39,Analyst,3,Master,3,5200.0,45,30,15,0,Onsite,26,2,4.77,False,3.71
IT,Male,59,Specialist,7,Bachelor,2,5400.0,40,16,29,4,Hybrid,12,2,4.16,False,3.16
IT,Male,39,Technician,5,Bachelor,1,3850.0,40,41,27,9,Hybrid,82,2,1.85,False,3.04
IT,Female,35,Analyst,4,Bachelor,1,4400.0,54,22,29,3,Remote,73,2,3.19,False,3.28
IT,Female,37,Specialist,4,Bachelor,4,6300.0,33,38,2,9,Remote,18,2,2.44,False,3.29
IT,Female,60,Technician,2,Bachelor,4,4900.0,41,8,5,9,Remote,1,2,2.69,False,3.18
IT,Female,59,Developer,6,High School,5,7500.0,32,25,29,13,Onsite,57,2,4.46,True,4.44
IT,Female,23,Manager,2,Master,1,6600.0,47,3,18,2,Remote,34,1,3.63,False,2.5
IT,Female,45,Manager,6,High School,5,9000.0,34,1,2,0,Hybrid,58,0,1.78,False,2.78
IT,Male,36,Developer,1,Master,5,7500.0,38,48,15,1,Hybrid,95,0,2.55,False,3.35
IT,Male,53,Analyst,4,High School,1,4400.0,42,41,27,14,Onsite,47,1,2.68,False,2.39
IT,Male,36,Engineer,4,Bachelor,3,7800.0,39,43,13,1,Hybrid,59,0,2.67,False,2.51
IT,Other,31,Consultant,5,Bachelor,4,7700.0,45,41,19,5,Remote,30,0,4.07,False,2.82
IT,Male,57,Technician,7,High School,5,5250.0,34,49,9,11,Hybrid,21,2,2.69,False,3.63
IT,Female,36,Manager,0,Master,3,7800.0,42,7,3,13,Onsite,31,1,3.39,False,2.91
IT,Female,31,Analyst,0,High School,5,6000.0,34,31,24,4,Remote,85,0,3.18,False,3.4
IT,Male,23,Developer,0,Bachelor,2,6000.0,46,7,19,5,Onsite,56,0,1.59,True,1.96
IT,Male,44,Technician,4,Bachelor,1,3850.0,31,25,26,3,Hybrid,94,1,2.83,False,2.91
IT,Male,50,Analyst,3,PhD,3,5200.0,35,6,7,10,Hybrid,3,1,1.2,False,2.08
IT,Male,22,Consultant,8,Bachelor,3,7150.0,48,45,12,12,Hybrid,5,2,4.48,False,3.42
IT,Male,57,Analyst,1,Master,1,4400.0,43,13,5,2,Remote,90,0,1.68,True,2.08
IT,Female,38,Technician,7,Bachelor,1,3850.0,46,31,22,3,Onsite,62,2,1.56,False,2.77
IT,Female,29,Analyst,7,Master,1,4400.0,42,17,22,9,Remote,51,2,3.86,False,3.23
IT,Female,55,Engineer,2,High School,4,8400.0,33,28,21,2,Onsite,38,0,4.98,False,3.13
IT,Female,45,Technician,1,Master,3,4550.0,44,26,28,14,Hybrid,6,0,4.56,False,2.45
IT,Male,49,Manager,8,Bachelor,5,9000.0,57,0,1,13,Remote,15,2,1.76,False,3.34
IT,Male,37,Developer,5,Bachelor,3,6500.0,37,6,19,11,Onsite,0,2,1.33,False,2.58
IT,Male,36,Developer,8,Bachelor,1,5500.0,33,18,13,8,Hybrid,26,1,4.86,False,2.73
IT,Male,50,Consultant,2,High School,2,6600.0,34,23,6,6,Hybrid,61,2,2.67,False,3.28
IT,Male,27,Consultant,1,High School,5,8250.0,50,41,17,0,Hybrid,18,1,2.79,False,3.13
IT,Female,36,Specialist,7,Master,1,4950.0,46,15,9,6,Onsite,44,0,2.19,False,1.74
IT,Male,32,Manager,0,Bachelor,5,9000.0,46,15,3,2,Remote,50,2,2.65,False,3.92
IT,Female,50,Manager,0,PhD,4,8400.0,39,46,19,9,Onsite,69,1,2.74,False,3.38
IT,Male,32,Specialist,9,High School,5,6750.0,40,32,7,0,Remote,8,2,2.69,False,3.5
IT,Female,53,Manager,7,Bachelor,2,7200.0,53,28,2,1,Onsite,39,0,1.31,False,1.72
IT,Female,32,Consultant,2,High School,4,7700.0,37,26,22,0,Onsite,58,2,3.83,False,4.04
IT,Male,57,Manager,2,Bachelor,3,7800.0,37,5,22,0,Hybrid,39,2,1.07,True,2.91
IT,Female,57,Technician,3,Bachelor,1,3850.0,42,26,15,13,Remote,71,1,1.56,True,2.36
IT,Female,51,Analyst,6,High School,5,6000.0,55,16,0,2,Onsite,25,0,4.49,False,3.13
IT,Female,42,Specialist,9,Master,3,5850.0,60,42,26,6,Hybrid,80,2,4.96,False,4.3
IT,Female,33,Developer,6,Bachelor,5,7500.0,51,5,26,13,Onsite,26,0,3.81,False,2.97
IT,Female,58,Specialist,8,High School,5,6750.0,36,0,15,3,Remote,98,0,3.83,False,3.7
IT,Female,55,Manager,7,High School,2,7200.0,38,12,2,4,Hybrid,35,1,2.9,False,2.58
IT,Male,52,Analyst,2,PhD,3,5200.0,33,25,21,1,Hybrid,26,1,2.18,False,2.56
IT,Male,42,Developer,3,PhD,3,6500.0,40,3,8,5,Onsite,73,1,3.49,False,3.36
IT,Male,47,Consultant,1,High School,5,8250.0,50,8,4,5,Hybrid,11,2,4.45,False,3.97
IT,Male,37,Engineer,3,Bachelor,5,9000.0,36,30,17,4,Remote,82,0,2.19,False,3.13
IT,Male,24,Developer,9,High School,4,7000.0,47,27,18,10,Hybrid,3,1,4.77,False,3.22
IT,Female,47,Engineer,8,Bachelor,3,7800.0,43,36,24,7,Hybrid,13,1,2.79,False,2.58
IT,Female,31,Engineer,0,Bachelor,4,8400.0,42,33,19,7,Onsite,91,2,3.23,False,4.23
IT,Male,41,Developer,9,Master,1,5500.0,56,41,6,4,Remote,93,2,2.62,False,3.34
IT,Female,41,Analyst,1,Bachelor,5,6000.0,45,12,11,7,Hybrid,56,1,1.44,False,3.18
IT,Male,34,Analyst,0,Master,3,5200.0,30,26,1,2,Onsite,61,1,4.5,True,3.49
IT,Female,52,Manager,4,Bachelor,4,8400.0,36,47,16,8,Remote,0,0,4.28,True,2.57
IT,Male,53,Developer,4,Bachelor,1,5500.0,59,12,3,6,Onsite,24,1,1.01,False,1.74
IT,Male,24,Specialist,1,Bachelor,5,6750.0,33,16,16,6,Hybrid,54,0,1.67,False,2.71
IT,Male,40,Analyst,6,Master,3,5200.0,31,25,13,0,Hybrid,57,1,1.14,False,2.61
IT,Female,53,Technician,9,High School,3,4550.0,58,38,12,0,Onsite,87,2,4.34,False,4.21
IT,Female,56,Technician,2,High School,1,3850.0,39,14,4,0,Remote,4,1,4.61,True,2.44
IT,Male,49,Specialist,9,Bachelor,5,6750.0,30,26,18,4,Remote,64,2,2.75,False,4.08
IT,Male,45,Specialist,8,Bachelor,3,5850.0,58,27,26,1,Remote,47,1,4.58,False,3.37
IT,Male,31,Engineer,0,High School,2,7200.0,38,39,5,12,Remote,5,1,1.6,False,1.95
IT,Male,35,Specialist,8,High School,3,5850.0,53,17,6,13,Remote,51,1,4.06,False,3.28
IT,Male,59,Consultant,3,Bachelor,4,7700.0,58,0,20,1,Remote,41,0,1.22,False,2.22
IT,Female,50,Developer,4,Master,5,7500.0,47,39,12,11,Remote,84,2,2.37,True,4.19
IT,Male,22,Engineer,0,Bachelor,2,7200.0,32,38,27,13,Hybrid,0,0,3.76,False,1.94
IT,Female,31,Specialist,5,High School,4,6300.0,38,34,0,11,Remote,17,1,1.74,False,2.61
IT,Female,31,Technician,8,Bachelor,5,5250.0,55,0,24,4,Onsite,76,2,3.88,False,4.49
IT,Male,57,Developer,6,Bachelor,1,5500.0,57,24,17,4,Onsite,6,1,2.93,False,2.04
IT,Female,27,Developer,2,Bachelor,5,7500.0,48,6,20,5,Remote,23,2,3.39,False,3.83
IT,Male,45,Analyst,2,Master,1,4400.0,43,27,14,4,Hybrid,28,2,1.86,False,2.5
IT,Female,56,Engineer,0,Bachelor,1,6600.0,32,19,0,6,Onsite,82,0,3.01,False,2.33
IT,Male,33,Engineer,4,Bachelor,3,7800.0,57,29,12,10,Onsite,26,1,3.89,False,2.99
IT,Female,28,Consultant,5,High School,4,7700.0,43,1,15,6,Onsite,11,2,4.67,False,3.78
IT,Male,60,Analyst,5,High School,4,5600.0,44,10,27,6,Onsite,43,2,1.53,True,3.32
IT,Male,60,Analyst,6,Bachelor,1,4400.0,42,6,26,7,Remote,52,0,1.68,False,1.7
IT,Male,36,Engineer,8,Bachelor,1,6600.0,53,7,15,5,Hybrid,42,0,4.42,False,2.28
IT,Female,40,Engineer,9,Bachelor,2,7200.0,55,26,7,2,Hybrid,32,2,2.94,False,3.06
IT,Female,31,Technician,0,Bachelor,4,4900.0,51,17,24,13,Remote,80,0,4.26,False,3.37
IT,Female,32,Technician,9,Bachelor,3,4550.0,59,43,10,6,Onsite,13,1,2.76,False,2.57
IT,Male,38,Developer,1,High School,1,5500.0,48,24,13,8,Onsite,63,1,1.78,False,2.33
IT,Female,45,Consultant,0,PhD,5,8250.0,59,33,19,9,Onsite,50,1,2.18,True,3.3
IT,Female,39,Specialist,2,High School,1,4950.0,56,30,21,10,Remote,95,2,4.85,False,3.92
IT,Male,50,Consultant,6,Bachelor,3,7150.0,54,36,11,5,Remote,83,2,4.23,False,4.15
IT,Female,42,Analyst,5,Master,4,5600.0,49,29,11,10,Remote,48,2,2.73,False,3.67
IT,Female,23,Manager,9,Bachelor,1,6600.0,39,24,24,2,Remote,96,2,3.06,False,3.48
IT,Female,37,Analyst,5,Bachelor,5,6000.0,36,22,16,1,Hybrid,96,1,3.86,False,4.18
IT,Female,34,Developer,4,Bachelor,3,6500.0,44,0,19,14,Onsite,84,0,2.35,False,2.69
IT,Other,48,Developer,0,Bachelor,1,5500.0,55,4,9,7,Onsite,96,2,1.38,False,3.06
IT,Female,33,Consultant,8,PhD,5,8250.0,48,16,14,9,Onsite,35,0,1.26,False,2.42
IT,Female,22,Specialist,8,High School,1,4950.0,45,48,8,3,Hybrid,80,0,4.03,False,2.57
